filename=: 1.jpg, vehicle number=: 49 
x-pos          , y-pos          , x-pos          , y-pos        
518.898438, 722.2707, 523.3845, 675.9138
517.403076, 862.8369, 520.3938, 819.4707
1115.55688, 735.7291, 1160.418, 732.7384
1121.53845, 764.1415, 1167.895, 761.1507
1117.05224, 681.8953, 1163.409, 678.9046
1214.25231, 666.9415, 1217.243, 710.3076
1215.74768, 717.7846, 1217.243, 761.1507
1181.35376, 447.1199, 1130.510, 445.6246
1217.24304, 183.9322, 1214.252, 125.6123
1214.25231, 89.72307, 1211.261, 40.37538
1305.47070, 107.6676, 1303.975, 59.81538
1330.89221, 180.9415, 1363.790, 180.9415
1303.97534, 209.3538, 1303.975, 242.2523
1300.98461, 340.9476, 1302.479, 378.3323
1303.97534, 515.9076, 1306.966, 559.2738
1306.96606, 686.3815, 1309.956, 734.2338
1308.46154, 737.2246, 1306.966, 791.0584
1306.96606, 856.8553, 1306.966, 907.6984
1305.47070, 910.6892, 1305.470, 954.0553
154.024612, 342.4430, 194.3999, 340.9476
195.895386, 342.4430, 245.2430, 342.4430


filename=: 3.jpg, vehicle number=: 171 
x-pos          , y-pos          , x-pos          , y-pos        
610.116882, 306.5538, 646.0061, 346.9292
1048.26452, 762.6461, 1006.393, 783.5815
1051.25537, 789.5630, 1013.870, 806.0122
215.335373, 771.6184, 216.8307, 822.4614
221.316910, 886.7630, 224.3076, 933.1199
272.160004, 882.2769, 278.1415, 931.6245
345.433838, 885.2676, 348.4245, 928.6338
403.753845, 876.2953, 405.2492, 930.1292
405.249207, 936.1107, 405.2492, 969.0092
375.341522, 491.9815, 405.2492, 530.8615
396.276917, 471.0461, 429.1753, 512.9169
417.212311, 453.1015, 448.6153, 490.4861
438.147675, 436.6522, 462.0738, 469.5507
459.083069, 421.6984, 486.0000, 456.0922
477.027679, 406.7445, 505.4399, 441.1384
496.467682, 393.2861, 523.3845, 423.1938
450.110748, 587.6861, 448.6153, 637.0338
474.036896, 587.6861, 472.5415, 637.0338
632.547668, 291.6000, 663.9507, 327.4892
651.987671, 278.1415, 683.3907, 314.0307
669.932312, 260.1969, 702.8307, 296.0861
692.363037, 243.7476, 714.7938, 272.1600
707.316895, 227.2984, 735.7291, 263.1876
728.252258, 212.3446, 759.6553, 251.2246
744.701538, 195.8953, 771.6184, 227.2984
768.627686, 189.9138, 797.0399, 221.3169
242.252304, 774.6091, 240.7569, 816.4799
266.178467, 765.6369, 269.1692, 828.4430
288.609222, 723.7661, 291.6000, 768.6276
315.526154, 713.2984, 317.0215, 761.1507
314.030762, 767.1322, 314.0307, 814.9846
340.947693, 764.1415, 342.4430, 820.9661
342.443054, 710.3076, 343.9384, 759.6553
369.359985, 704.3261, 367.8645, 762.6461
367.864594, 768.6276, 369.3599, 809.0030
782.086121, 170.4738, 817.9753, 210.8492
804.516907, 154.0246, 834.4246, 194.3999
825.452271, 143.5569, 855.3599, 177.9507
841.901489, 127.1076, 874.7999, 161.5015
858.350769, 109.1630, 894.2399, 146.5476
879.286133, 94.20922, 909.1938, 128.6030
928.633850, 119.6307, 900.2214, 80.75077
945.083069, 100.1907, 916.6707, 59.81538
394.781525, 810.4984, 394.7815, 767.1322
394.781525, 759.6553, 396.2769, 708.8123
418.707672, 704.3261, 420.2030, 764.1415
447.119995, 756.6646, 450.1107, 704.3261
472.541534, 756.6646, 475.5322, 705.8215
499.458435, 708.8123, 499.4584, 761.1507
523.384583, 758.1599, 523.3845, 707.3168
550.301514, 756.6646, 548.8061, 707.3168
580.209229, 674.4184, 580.2092, 756.6646
1109.57531, 104.6769, 1160.418, 104.6769
1161.91381, 74.76922, 1214.252, 73.27384
1166.40002, 98.69538, 1217.243, 98.69538
1108.07995, 137.5753, 1158.923, 134.5846
1163.40918, 127.1076, 1214.252, 124.1169
1305.47070, 56.82461, 1345.846, 55.32922
1309.95690, 104.6769, 1348.836, 101.6861
1306.96606, 164.4923, 1359.304, 162.9969
1317.43383, 200.3815, 1363.790, 200.3815
1318.92919, 278.1415, 1366.781, 281.1322
1112.56616, 158.5107, 1163.409, 155.5199
1166.40002, 157.0153, 1220.233, 155.5199
1111.07067, 185.4276, 1167.895, 182.4369
1181.35376, 182.4369, 1233.692, 180.9415
1124.52917, 209.3538, 1173.876, 210.8492
1236.68298, 207.8584, 1181.353, 210.8492
1108.07995, 290.1046, 1172.381, 287.1138
1193.31689, 287.1138, 1253.132, 288.6092
1196.30761, 260.1969, 1245.655, 257.2061
1244.15991, 231.7846, 1196.307, 231.7846
1161.91381, 269.1692, 1184.344, 251.2246
1194.81225, 312.5353, 1248.646, 315.5261
1248.64611, 339.4523, 1194.812, 340.9476
1175.37231, 364.8738, 1254.627, 363.3784
1260.60925, 397.7723, 1208.270, 400.7630
1260.60925, 420.2030, 1206.775, 423.1938
1259.11377, 445.6246, 1208.270, 445.6246
651.987671, 414.2215, 653.4830, 465.0646
678.904602, 457.5876, 677.4092, 415.7169
702.830750, 417.2123, 705.8215, 466.5599
723.766113, 378.3323, 723.7661, 426.1846
728.252258, 427.6799, 728.2522, 468.0553
764.141541, 373.8461, 768.6276, 466.5599
792.553833, 360.3876, 795.5446, 405.2492
797.039978, 412.7261, 795.5446, 456.0922
820.966125, 357.3969, 819.4707, 402.2584
819.470764, 409.7353, 822.4614, 454.5969
840.406128, 351.4153, 841.9014, 409.7353
847.883057, 417.2123, 850.8738, 465.0646
868.818420, 357.3969, 871.8092, 405.2492
892.744568, 355.9015, 894.2399, 405.2492
915.175354, 352.9107, 918.1661, 397.7723
943.587646, 354.4061, 943.5876, 397.7723
966.018433, 352.9107, 964.5230, 400.7630
989.944580, 349.9199, 989.9445, 400.7630
1013.87072, 361.8830, 1016.861, 406.7445
1036.30151, 355.9015, 1039.292, 399.2676
1042.28308, 402.2584, 1045.273, 456.0922
1016.86151, 459.0830, 1016.861, 408.2399
989.944580, 406.7445, 992.9353, 453.1015
964.523071, 405.2492, 966.0184, 453.1015
942.092285, 405.2492, 945.0830, 451.6061
919.661499, 408.2399, 918.1661, 460.5784
891.249207, 412.7261, 894.2399, 465.0646
870.313843, 409.7353, 873.3045, 456.0922
520.393860, 533.8522, 520.3938, 580.2092
545.815369, 526.3753, 544.3200, 577.2184
568.246155, 530.8615, 568.2461, 577.2184
595.163086, 523.3845, 595.1630, 575.7230
620.584595, 526.3753, 619.0892, 575.7230
648.996887, 524.8800, 648.9968, 575.7230
668.436890, 527.8707, 671.4276, 571.2368
696.849182, 524.8800, 698.3446, 572.7323
723.766113, 518.8984, 723.7661, 565.2553
752.178467, 517.4030, 752.1784, 569.7415
776.104614, 518.8984, 776.1046, 572.7323
800.030762, 515.9076, 801.5261, 566.7507
829.938416, 512.9169, 828.4430, 565.2553
852.369202, 514.4122, 856.8553, 566.7507
877.790771, 512.9169, 879.2861, 559.2738
906.203064, 523.3845, 907.6984, 565.2553
928.633850, 511.4215, 928.6338, 557.7784
957.046143, 509.9261, 958.5415, 560.7692
985.458435, 511.4215, 985.4584, 560.7692
1006.39379, 512.9169, 1007.889, 556.2830
1036.30151, 509.9261, 1037.796, 563.7600
497.963074, 580.2092, 497.9630, 628.0615
523.384583, 590.6768, 523.3845, 635.5384
616.098450, 578.7138, 617.5938, 635.5384
646.006165, 578.7138, 647.5015, 626.5661
669.932312, 569.7415, 671.4276, 631.0523
696.849182, 574.2276, 698.3446, 628.0615
722.270752, 569.7415, 726.7568, 619.0892
750.683044, 572.7323, 750.6830, 625.0707
779.095337, 572.7323, 777.5999, 626.5661
803.021545, 566.7507, 803.0215, 611.6123
831.433838, 566.7507, 829.9384, 614.6030
856.855347, 571.2368, 855.3599, 617.5938
880.781494, 572.7323, 886.7630, 619.0892
903.212280, 571.2368, 907.6984, 619.0892
930.129211, 563.7600, 933.1199, 614.6030
961.532288, 563.7600, 960.0369, 619.0892
986.953796, 565.2553, 985.4584, 613.1076
1009.38458, 563.7600, 1013.870, 610.1168
1039.29223, 566.7507, 1039.292, 610.1168
628.061523, 701.3353, 629.5568, 750.6830
656.473816, 705.8215, 657.9692, 753.6738
675.913818, 701.3353, 681.8953, 749.1876
707.316895, 701.3353, 710.3076, 755.1691
735.729187, 701.3353, 734.2338, 752.1784
759.655334, 690.8676, 759.6553, 746.1968
785.076904, 702.8307, 788.0676, 746.1968
810.498413, 693.8584, 813.4891, 747.6922
835.919983, 696.8491, 838.9107, 747.6922
862.836914, 696.8491, 862.8369, 743.2061
888.258423, 698.3446, 888.2584, 744.7015
913.679993, 698.3446, 913.6799, 743.2061
939.101501, 696.8491, 940.5969, 741.7107
966.018433, 689.3723, 966.0184, 737.2246
989.944580, 690.8676, 992.9353, 740.2153
1013.87072, 686.3815, 1018.356, 737.2246
1040.78772, 686.3815, 1040.787, 738.7199
1106.58459, 654.9784, 1109.575, 701.3353
1109.57531, 710.3076, 1112.566, 758.1599
1055.74145, 838.9107, 1007.889, 864.3322
1058.73230, 870.3138, 1006.393, 897.2307
1061.72302, 892.7445, 1010.879, 918.1661
1067.70459, 924.1476, 1015.366, 945.0830
1120.04309, 855.3599, 1121.538, 906.2030


filename=: 4.jpg, vehicle number=: 205 
x-pos          , y-pos          , x-pos          , y-pos        
165.987686, 587.6861, 164.4923, 625.0707
165.987686, 536.8430, 162.9969, 574.2276
16.449230 , 53.83384, 16.44923, 1.495385
110.658455, 227.2984, 106.1723, 182.4369
227.298462, 248.2338, 267.6738, 246.7384
287.113831, 246.7384, 333.4707, 246.7384
423.193848, 243.7476, 474.0368, 239.2615
523.384583, 242.2523, 572.7323, 240.7569
731.243042, 240.7569, 780.5907, 240.7569
684.886108, 240.7569, 722.2707, 239.2615
800.030762, 242.2523, 859.8461, 239.2615
865.827698, 242.2523, 921.1569, 242.2523
876.295349, 165.9876, 876.2953, 119.6307
879.286133, 115.1446, 877.7907, 71.77845
897.230774, 77.75999, 898.7261, 116.6399
864.332275, 32.89846, 909.1938, 28.41230
862.836914, 2.990769, 909.1938, 4.486154
910.689209, 28.41230, 960.0369, 28.41230
910.689209, 55.32922, 955.5507, 53.83384
868.818420, 59.81538, 903.2122, 55.32922
921.156921, 68.78768, 921.1569, 118.1353
949.569214, 76.26461, 948.0737, 115.1446
284.123077, 355.9015, 285.6184, 305.0584
315.526154, 358.8923, 311.0399, 305.0584
323.003082, 415.7169, 317.0215, 369.3599
209.353836, 450.1107, 272.1600, 448.6153
212.344604, 420.2030, 255.7107, 421.6984
215.335373, 574.2276, 264.6830, 575.7230
213.839996, 690.8676, 267.6738, 693.8584
595.163086, 774.6091, 595.1630, 719.2799
964.523071, 2.990769, 1019.852, 4.486154
1057.23693, 28.41230, 1105.089, 26.91692
1151.44616, 22.43076, 1103.593, 23.92615
1152.94152, 23.92615, 1200.793, 23.92615
1054.24609, 50.84307, 1102.098, 50.84307
1102.09838, 50.84307, 1157.427, 49.34769
1042.28308, 65.79692, 1040.787, 113.6492
972.000000, 76.26461, 973.4953, 124.1169
901.716919, 121.1261, 901.7169, 173.4646
922.652283, 121.1261, 921.1569, 171.9692
949.569214, 122.6215, 949.5692, 168.9784
976.486145, 130.0984, 972.0000, 173.4646
1043.77844, 116.6399, 1043.778, 165.9876
1066.20922, 73.27384, 1067.704, 122.6215
1091.63073, 70.28307, 1093.126, 124.1169
1115.55688, 71.77845, 1117.052, 122.6215
1137.98767, 76.26461, 1137.987, 119.6307
1160.41845, 65.79692, 1160.418, 118.1353
1182.84924, 65.79692, 1187.335, 116.6399
1064.71386, 124.1169, 1066.209, 171.9692
1090.13537, 128.6030, 1091.630, 168.9784
1115.55688, 171.9692, 1115.556, 125.6123
1139.48303, 130.0984, 1142.473, 170.4738
1161.91381, 170.4738, 1160.418, 121.1261
1185.83996, 121.1261, 1185.839, 167.4830
1212.75683, 116.6399, 1212.756, 164.4923
1006.39379, 239.2615, 1070.695, 236.2707
1072.19079, 237.7661, 1115.556, 237.7661
218.326141, 521.8892, 273.6553, 524.8800
269.169220, 496.4676, 219.8215, 496.4676
213.839996, 394.7815, 273.6553, 394.7815
278.141541, 369.3599, 215.3353, 366.3692
210.849228, 719.2799, 257.2061, 717.7846
276.646149, 735.7291, 266.1784, 770.1230
297.581543, 735.7291, 299.0769, 774.6091
325.993835, 731.2430, 325.9938, 773.1138
342.443054, 311.0399, 345.4338, 355.9015
367.864594, 308.0492, 367.8645, 357.3969
396.276917, 303.5630, 394.7815, 355.9015
418.707672, 309.5446, 417.2123, 355.9015
450.110748, 308.0492, 453.1015, 355.9015
477.027679, 297.5815, 478.5230, 343.9384
505.439972, 288.6092, 506.9353, 334.9661
532.356934, 282.6276, 530.8615, 337.9569
554.787659, 287.1138, 554.7876, 336.4615
581.704590, 291.6000, 581.7045, 337.9569
607.126160, 294.5907, 607.1261, 343.9384
635.538452, 287.1138, 632.5476, 336.4615
687.876892, 288.6092, 681.8953, 333.4707
701.335388, 351.4153, 747.6922, 334.9661
684.886108, 340.9476, 681.8953, 391.7907
698.344604, 376.8369, 746.1968, 375.3415
695.353821, 399.2676, 746.1968, 400.7630
681.895386, 399.2676, 683.3907, 454.5969
695.353821, 421.6984, 744.7015, 423.1938
695.353821, 451.6061, 746.1968, 448.6153
692.363037, 475.5322, 743.2061, 472.5415
681.895386, 474.0368, 678.9046, 518.8984
696.849182, 497.9630, 747.6922, 494.9722
701.335388, 520.3938, 746.1968, 520.3938
686.381531, 527.8707, 687.8768, 571.2368
698.344604, 545.8153, 747.6922, 545.8153
749.187683, 569.7415, 701.3353, 572.7323
698.344604, 596.6584, 746.1968, 595.1630
746.196899, 620.5845, 701.3353, 619.0892
704.326111, 643.0153, 747.6922, 641.5199
692.363037, 660.9599, 687.8768, 708.8123
704.326111, 668.4368, 755.1691, 665.4461
708.812317, 690.8676, 743.2061, 687.8768
708.812317, 717.7846, 750.6830, 716.2891
699.839966, 735.7291, 750.6830, 735.7291
683.390747, 761.1507, 744.7015, 759.6553
345.433838, 375.3415, 390.2953, 373.8461
397.772308, 373.8461, 444.1292, 373.8461
448.615387, 369.3599, 499.4584, 363.3784
503.944611, 361.8830, 563.7600, 360.3876
343.938446, 403.7538, 391.7907, 400.7630
397.772308, 402.2584, 448.6153, 399.2676
453.101532, 393.2861, 505.4399, 393.2861
512.916931, 390.2953, 557.7784, 387.3045
345.433838, 412.7261, 343.9384, 457.5876
370.855377, 421.6984, 372.3507, 451.6061
394.781525, 418.7076, 397.7723, 454.5969
427.679993, 411.2307, 427.6799, 457.5876
456.092285, 409.7353, 454.5969, 450.1107
480.018463, 408.2399, 480.0184, 453.1015
505.439972, 411.2307, 503.9446, 456.0922
529.366150, 403.7538, 530.8615, 450.1107
553.292297, 400.7630, 553.2922, 445.6246
577.218445, 405.2492, 577.2184, 450.1107
601.144592, 406.7445, 601.1445, 451.6061
625.070740, 402.2584, 625.0707, 453.1015
348.424591, 460.5784, 348.4245, 506.9353
375.341522, 456.0922, 372.3507, 502.4492
396.276917, 460.5784, 399.2676, 508.4307
429.175385, 462.0738, 429.1753, 506.9353
451.606140, 460.5784, 451.6061, 508.4307
483.009216, 459.0830, 486.0000, 505.4399
506.935364, 463.5692, 509.9261, 506.9353
529.366150, 451.6061, 532.3569, 500.9538
551.796936, 451.6061, 557.7784, 497.9630
575.723083, 453.1015, 577.2184, 502.4492
599.649231, 456.0922, 598.1538, 505.4399
623.575378, 457.5876, 626.5661, 503.9446
910.689209, 299.0769, 963.0276, 299.0769
973.495361, 379.8276, 907.6984, 385.8092
961.532288, 409.7353, 910.6892, 415.7169
963.027649, 438.1476, 910.6892, 441.1384
41.870770 , 889.7538, 100.1907, 889.7538
161.501541, 918.1661, 204.8676, 916.6707
270.664612, 892.7445, 321.5076, 892.7445
240.756912, 942.0922, 291.6000, 942.0922
334.966156, 835.9199, 391.7907, 834.4246
400.763062, 834.4246, 453.1015, 829.9384
472.541534, 829.9384, 521.8892, 829.9384
533.852295, 831.4338, 581.7045, 829.9384
696.849182, 828.4430, 743.2061, 829.9384
762.646118, 826.9476, 820.9661, 826.9476
906.203064, 831.4338, 957.0461, 828.4430
966.018433, 825.4522, 1012.375, 825.4522
1052.75073, 865.8276, 1108.079, 861.3414
1087.14453, 820.9661, 1148.455, 822.4614
1154.43689, 822.4614, 1220.233, 820.9661
1238.17846, 822.4614, 1284.535, 820.9661
1054.24609, 907.6984, 1117.052, 909.1938
1295.00305, 819.4707, 1341.359, 820.9661
566.750732, 725.2615, 566.7507, 774.6091
536.843079, 722.2707, 536.8430, 771.6184
503.944611, 719.2799, 497.9630, 774.6091
477.027679, 735.7291, 478.5230, 777.5999
453.101532, 722.2707, 453.1015, 770.1230
402.258453, 729.7476, 402.2584, 776.1046
373.846130, 731.2430, 375.3415, 776.1046
351.415375, 723.7661, 354.4061, 773.1138
345.433838, 523.3845, 388.7999, 523.3845
394.781525, 523.3845, 448.6153, 524.8800
456.092285, 523.3845, 500.9538, 521.8892
508.430756, 521.8892, 553.2922, 521.8892
568.246155, 521.8892, 613.1076, 524.8800
342.443054, 551.7969, 390.2953, 551.7969
397.772308, 548.8061, 444.1292, 550.3015
451.606140, 550.3015, 505.4399, 548.8061
508.430756, 553.2922, 557.7784, 553.2922
563.760010, 553.2922, 617.5938, 553.2922
336.461517, 560.7692, 336.4615, 610.1168
334.966156, 611.6123, 333.4707, 671.4276
360.387695, 663.9507, 355.9015, 617.5938
357.396912, 610.1168, 360.3876, 565.2553
385.809235, 565.2553, 382.8184, 611.6123
388.799988, 617.5938, 385.8092, 666.9415
409.735382, 672.9230, 408.2399, 619.0892
408.239990, 608.6215, 411.2307, 562.2645
435.156921, 569.7415, 435.1569, 619.0892
438.147675, 620.5845, 435.1569, 668.4368
463.569214, 668.4368, 463.5692, 616.0984
460.578461, 613.1076, 457.5876, 563.7600
486.000000, 565.2553, 484.5046, 608.6215
508.430756, 563.7600, 505.4399, 602.6399
488.990753, 619.0892, 488.9907, 666.9415
511.421539, 622.0799, 511.4215, 665.4461
536.843079, 623.5753, 541.3292, 668.4368
538.338440, 616.0984, 538.3384, 571.2368
559.273804, 563.7600, 563.7600, 608.6215
589.181519, 569.7415, 589.1815, 619.0892
614.603088, 575.7230, 614.6030, 620.5845
596.658447, 622.0799, 599.6492, 662.4553
571.236877, 611.6123, 572.7323, 659.4646
55.329227 , 951.0645, 100.1907, 954.0553
162.996918, 387.3045, 162.9969, 337.9569
577.218445, 246.7384, 632.5476, 240.7569
1303.97534, 474.0368, 1347.341, 447.1199
1345.84606, 420.2030, 1306.966, 441.1384
1345.84606, 388.7999, 1303.975, 417.2123
1347.34155, 357.3969, 1306.966, 381.3230
1344.35070, 325.9938, 1303.975, 351.4153


filename=: 5.jpg, vehicle number=: 198 
x-pos          , y-pos          , x-pos          , y-pos        
230.289230, 285.6184, 183.9322, 291.6000
266.178467, 312.5353, 218.3261, 320.0122
270.664612, 334.9661, 224.3076, 345.4338
293.095367, 394.7815, 230.2892, 408.2399
56.824615 , 315.5261, 2.990769, 325.9938
397.772308, 260.1969, 357.3969, 269.1692
340.947693, 303.5630, 397.7723, 290.1046
361.883057, 323.0030, 411.2307, 312.5353
423.193848, 258.7015, 471.0461, 251.2246
480.018463, 249.7292, 533.8522, 234.7753
239.261536, 442.6338, 296.0861, 426.1846
291.600006, 453.1015, 248.2338, 460.5784
306.553833, 474.0368, 245.2430, 493.4768
364.873840, 345.4338, 418.7076, 336.4615
366.369232, 367.8645, 423.1938, 360.3876
379.827667, 435.1569, 429.1753, 424.6892
385.809235, 454.5969, 433.6615, 451.6061
375.341522, 481.5138, 438.1476, 475.5322
296.086151, 500.9538, 249.7292, 511.4215
305.058441, 521.8892, 251.2246, 532.3569
373.846130, 508.4307, 439.6430, 499.4584
619.089233, 183.9322, 674.4184, 171.9692
608.621521, 97.19999, 654.9784, 148.0430
572.732300, 106.1723, 619.0892, 155.5199
457.587677, 86.73230, 538.3384, 171.9692
414.221527, 86.73230, 488.9907, 176.4553
372.350769, 86.73230, 448.6153, 173.4646
331.975372, 94.20922, 408.2399, 183.9322
294.590759, 101.6861, 364.8738, 189.9138
212.344604, 115.1446, 288.6092, 200.3815
168.978455, 124.1169, 246.7384, 213.8399
86.732307 , 136.0800, 165.9876, 221.3169
37.384613 , 134.5846, 115.1446, 221.3169
1.495385  , 145.0523, 80.75077, 225.8030
657.969238, 197.3907, 690.8676, 198.8861
737.224609, 47.85230, 813.4891, 46.35692
829.938416, 46.35692, 904.7076, 43.36615
910.689209, 40.37538, 986.9537, 40.37538
991.440002, 38.87999, 1067.704, 34.39384
1169.39074, 1.495385, 1248.646, 5.981538
1245.65539, 2.990769, 1317.433, 2.990769
1315.93847, 31.40307, 1242.664, 29.90769
1321.91992, 35.88922, 1366.781, 26.91692
1164.90454, 31.40307, 1245.655, 28.41230
1266.59069, 68.78768, 1306.966, 62.80615
680.399963, 79.25537, 731.2430, 76.26461
785.076904, 77.75999, 832.9291, 74.76922
838.910767, 76.26461, 888.2584, 71.77845
931.624573, 76.26461, 980.9722, 70.28307
992.935364, 71.77845, 1042.283, 67.29230
1100.60302, 76.26461, 1140.978, 65.79692
684.886108, 98.69538, 732.7384, 101.6861
728.252258, 122.6215, 686.3815, 131.5938
786.572266, 103.1815, 838.9107, 97.19999
945.083069, 104.6769, 995.9261, 92.71384
997.421509, 94.20922, 1045.273, 89.72307
1105.08923, 98.69538, 1149.950, 88.22769
841.901489, 128.6030, 888.2584, 121.1261
954.055359, 122.6215, 998.9168, 112.1538
1003.40307, 122.6215, 1054.246, 113.6492
698.344604, 179.4461, 743.2061, 173.4646
744.701538, 192.9046, 695.3538, 206.3630
752.178467, 219.8215, 701.3353, 228.7938
849.378418, 195.8953, 898.7261, 188.4184
958.541504, 148.0430, 1003.403, 143.5569
1012.37536, 140.5661, 1057.236, 134.5846
1111.07067, 127.1076, 1160.418, 116.6399
1169.39074, 130.0984, 1220.233, 119.6307
969.009216, 170.4738, 1010.879, 164.4923
1013.87072, 165.9876, 1066.209, 160.0061
1064.71386, 182.4369, 1015.366, 191.4092
1016.86151, 186.9230, 969.0092, 195.8953
809.003052, 251.2246, 858.3507, 239.2615
756.664612, 267.6738, 707.3168, 279.6369
759.655334, 291.6000, 711.8030, 303.5630
759.655334, 317.0215, 717.7846, 325.9938
767.132263, 340.9476, 720.7753, 351.4153
777.599976, 363.3784, 725.2615, 378.3323
868.818420, 284.1230, 820.9661, 296.0861
916.670715, 260.1969, 867.3230, 269.1692
871.809204, 318.5169, 925.6430, 308.0492
980.972290, 273.6553, 1031.815, 261.6922
974.990723, 243.7476, 1025.833, 237.7661
970.504578, 215.3353, 1013.870, 206.3630
1019.85229, 215.3353, 1067.704, 200.3815
1130.51074, 206.3630, 1173.876, 197.3907
1187.33532, 270.6646, 1241.169, 257.2061
746.196899, 418.7076, 771.6184, 394.7815
789.563049, 394.7815, 806.0122, 442.6338
837.415344, 388.7999, 849.3784, 432.1661
865.827698, 387.3045, 874.7999, 433.6615
889.753845, 379.8276, 897.2307, 426.1846
913.679993, 378.3323, 924.1476, 423.1938
937.606140, 373.8461, 949.5692, 421.6984
960.036926, 367.8645, 969.0092, 414.2215
985.458435, 366.3692, 995.9261, 409.7353
1007.88922, 360.3876, 1019.852, 402.2584
1033.31079, 358.8923, 1042.283, 402.2584
1057.23693, 349.9199, 1070.695, 394.7815
1082.65844, 343.9384, 1096.116, 388.7999
1108.07995, 340.9476, 1120.043, 387.3045
1134.99694, 336.4615, 1146.959, 384.3138
1163.40918, 330.4799, 1175.372, 375.3415
1193.31689, 327.4892, 1200.793, 369.3599
1224.71997, 320.0122, 1232.196, 369.3599
1253.13232, 317.0215, 1269.581, 363.3784
1287.52612, 309.5446, 1295.003, 358.8923
1315.93847, 308.0492, 1324.910, 349.9199
1350.33227, 296.0861, 1357.809, 345.4338
1070.69531, 227.2984, 1024.338, 237.7661
1030.31994, 260.1969, 1076.676, 251.2246
1084.15380, 276.6461, 1034.806, 282.6276
1033.31079, 282.6276, 985.4584, 299.0769
765.636902, 465.0646, 773.1138, 514.4122
792.553833, 460.5784, 798.5353, 502.4492
819.470764, 454.5969, 826.9476, 486.0000
849.378418, 442.6338, 855.3599, 488.9907
873.304565, 444.1292, 879.2861, 481.5138
906.203064, 480.0184, 892.7445, 441.1384
919.661499, 435.1569, 931.6245, 480.0184
951.064575, 430.6707, 957.0461, 475.5322
974.990723, 427.6799, 982.4676, 477.0276
1004.89843, 423.1938, 1010.879, 466.5599
1033.31079, 412.7261, 1042.283, 474.0368
