filename=: 1.JPG, vehicle number=: 64 
x-pos          , y-pos          , x-pos          , y-pos
3793.20678, 1459.338, 3772.793, 1430.661
1849.32861, 3480.975, 1870.671, 3455.024
3774.92309, 1466.806, 3753.076, 1437.193
1839.37451, 3431.035, 1820.625, 3454.964
3745.09497, 1494.163, 3726.905, 1467.836
1804.45495, 3439.781, 1823.545, 3418.218
3727.20727, 1499.793, 3710.792, 1474.206
1897.40173, 3437.225, 1874.598, 3414.774
3696.94946, 1530.779, 3675.050, 1503.220
1772.42736, 3417.260, 1795.572, 3390.739
3675.96093, 1541.778, 3654.039, 1512.221
1792.85131, 3459.531, 1767.148, 3440.468
3659.92578, 1550.303, 3642.074, 1525.696
1776.67810, 3472.422, 1755.321, 3455.577
3646.98486, 1564.009, 3631.015, 1541.990
1763.82031, 3486.556, 1740.179, 3467.443
3622.17504, 1566.291, 3601.824, 1543.708
1724.17871, 3482.428, 1749.821, 3501.571
3609.12475, 1582.499, 3586.875, 1559.500
1633.26574, 3453.401, 1654.734, 3472.598
3503.42163, 1499.176, 3482.578, 1472.823
1648.97229, 3440.812, 1669.027, 3459.187
3519.40600, 1490.189, 3498.593, 1463.810
1660.95654, 3425.726, 1685.043, 3444.273
3522.92041, 1498.059, 3547.079, 1529.940
1702.54516, 3431.237, 1675.454, 3408.762
3552.92773, 1478.051, 3579.072, 1503.948
3571.14819, 1464.175, 3592.851, 1489.824
3588.81762, 1452.817, 3609.182, 1473.182
3606.19482, 1446.126, 3621.805, 1459.873
3618.30712, 1426.845, 3641.692, 1453.154
3550.75293, 1463.408, 3533.247, 1442.591
3570.84057, 1455.084, 3547.159, 1426.915
3583.44018, 1440.168, 3562.559, 1411.831
3599.78930, 1427.401, 3582.210, 1402.598
3616.77392, 1417.418, 3599.226, 1394.581
3387.10156, 1397.521, 3364.898, 1374.478
3298.58349, 1314.819, 3319.416, 1341.180
3329.19287, 1296.311, 3350.807, 1317.688
3396.31494, 1249.838, 3419.685, 1276.161
1687.52478, 3390.747, 1712.475, 3413.252
3359.23095, 1260.301, 3338.769, 1235.698
1742.33032, 3390.923, 1763.669, 3367.076
3395.65844, 1235.255, 3372.341, 1204.744
1346.27136, 3409.456, 1323.728, 3438.543
3411.55346, 1221.822, 3392.446, 1198.177
1456.87353, 3241.193, 1435.126, 3266.806
3431.12329, 1223.520, 3450.876, 1244.479
1624.91943, 3226.792, 1603.080, 3195.207
3447.93212, 1213.445, 3470.067, 1236.554
1653.36157, 3256.375, 1630.638, 3231.624
3468.06811, 1206.493, 3487.931, 1229.506
1662.67260, 3237.943, 1639.327, 3216.056
3493.31298, 1178.191, 3514.687, 1199.808
1681.48767, 3220.515, 1654.512, 3195.484
3466.35693, 1344.476, 3443.643, 1315.523
1671.76794, 3178.921, 1650.232, 3151.078
3500.27954, 1320.260, 3479.720, 1295.739
1687.04296, 3157.467, 1666.957, 3130.532
3517.33178, 1309.998, 3498.668, 1286.001
1705.07946, 3183.022, 1686.920, 3164.977
3535.62524, 1297.764, 3516.374, 1274.235
1742.80920, 3157.686, 1721.190, 3136.313
3567.44995, 1277.154, 3546.550, 1250.845
1775.99877, 3120.758, 1752.001, 3097.241
3601.45336, 1252.798, 3574.546, 1223.201
1809.88220, 3020.549, 1790.117, 2997.450
3631.25610, 1230.779, 3606.743, 1201.220
1778.74267, 3055.666, 1759.257, 3032.333
3662.57006, 1206.307, 3639.429, 1177.692
1968.76879, 3135.550, 1991.231, 3108.449
3681.62548, 1195.013, 3660.374, 1168.986
1948.99719, 3117.695, 1971.002, 3092.304
3723.44433, 1162.166, 3702.555, 1133.833
1006.99932, 3122.365, 1005.000, 3093.634
3802.37011, 1068.041, 3823.629, 1091.958
987.322266, 3106.550, 984.6777, 3071.449
3594.49633, 1103.679, 3617.503, 1130.320
943.121399, 3074.599, 942.8786, 3039.400
3541.72070, 1142.239, 3566.279, 1171.760
922.745361, 3060.385, 921.2546, 3023.614
3260.05542, 1331.900, 3235.944, 1304.099
900.742981, 3038.584, 899.2570, 3003.415
3294.90649, 1300.564, 3275.093, 1275.435
879.494019, 3019.191, 878.5059, 2988.808
3329.14917, 1286.347, 3308.850, 1255.652
860.241211, 3002.197, 859.7587, 2971.802
3458.93335, 1188.755, 3437.066, 1163.244
839.039490, 2980.675, 834.9605, 2947.324
3207.69116, 1218.323, 3232.308, 1245.676
760.687683, 2878.011, 735.3123, 2855.988
3226.48510, 1205.439, 3251.514, 1234.560
714.617981, 2660.964, 749.3820, 2673.035
3247.65942, 1194.540, 3270.340, 1221.459
1584.94555, 2762.052, 1555.054, 2737.947
3269.22045, 1174.114, 3290.779, 1199.885
1547.04699, 2757.005, 1574.953, 2780.994
3289.49487, 1162.430, 3314.505, 1191.569
1633.42272, 2703.860, 1612.577, 2728.139
3324.18847, 1141.205, 3345.811, 1164.794
1816.46386, 2669.815, 1841.536, 2692.184
3284.30249, 1151.241, 3263.697, 1126.758
1870.90832, 2675.816, 1893.091, 2694.183
3119.05883, 1128.501, 3138.941, 1151.498
1744.11523, 2566.926, 1771.884, 2591.073
2971.81713, 1055.789, 2950.182, 1032.210
1555.20666, 2401.540, 1584.793, 2428.459
2913.13671, 938.6470, 2890.863, 909.3529
1335.16626, 2800.460, 1358.833, 2819.539
2937.89282, 972.9739, 2914.107, 947.0260
1281.48522, 2803.077, 1304.514, 2822.922
2902.25488, 995.3070, 2881.745, 968.6929
1278.17382, 2800.304, 1255.826, 2779.695
2879.24340, 960.5404, 2856.756, 933.4595
4329.12597, 2965.559, 4350.874, 2984.440
1225.44030, 2714.831, 1204.559, 2743.168
2819.30249, 837.2416, 2798.697, 812.7583
1208.28479, 2700.312, 1191.715, 2727.687
3326.13720, 703.3238, 3357.862, 684.6761
1196.33789, 2683.609, 1181.662, 2708.390
3322.27124, 647.5436, 3299.728, 618.4563
1220.81958, 2655.061, 1197.180, 2678.938
3373.11352, 445.3470, 3352.886, 422.6529
1156.38781, 2695.774, 1175.612, 2672.225
2796.13671, 701.6470, 2773.863, 672.3529
1180.92919, 2664.433, 1201.070, 2639.566
2819.78125, 640.4389, 2842.218, 667.5610
1158.53942, 2659.166, 1139.460, 2682.833
2857.46069, 653.4042, 2834.539, 622.5957
1138.25219, 2648.215, 1121.747, 2667.784
2855.25195, 617.2519, 2876.748, 638.7480
1183.87353, 2626.193, 1162.126, 2651.806
2908.38305, 616.1733, 2887.616, 591.8266
1155.74316, 2597.083, 1134.256, 2622.916
3005.19848, 550.8510, 2988.801, 529.1489
1164.18420, 2615.463, 1141.815, 2640.536
2868.18750, 493.4607, 2887.812, 514.5392
1277.90808, 2539.935, 1262.091, 2560.064
2966.32739, 421.0569, 2989.672, 442.9430
1219.83264, 2538.285, 1208.167, 2513.714
2545.73486, 396.4634, 2568.265, 371.5365
1229.75207, 2517.552, 1222.247, 2496.447
2505.80127, 361.6866, 2530.198, 336.3133
1110.95642, 2407.547, 1131.043, 2436.452
2491.70898, 350.2512, 2512.291, 325.7487
1105.25219, 2400.784, 1088.747, 2381.215
2479.38793, 333.0239, 2500.612, 306.9760
1092.12634, 2421.141, 1073.873, 2394.858
2425.53418, 288.8928, 2444.465, 265.1071
1113.68371, 2451.716, 1094.316, 2428.283
2285.94555, 303.0528, 2256.054, 278.9471
1082.37463, 2442.986, 1103.625, 2469.013
2220.05053, 366.9275, 2197.949, 351.0724
1090.93774, 2486.932, 1067.062, 2461.067
2354.74536, 562.7252, 2379.254, 535.2747
1046.74536, 2479.274, 1071.254, 2506.725
2020.95373, 687.4152, 2047.046, 708.5847
1031.55444, 2492.702, 1054.445, 2517.297
2182.24365, 905.0012, 2205.756, 880.9987
4285.70507, 2947.035, 4322.294, 2950.964
1079.42272, 2438.139, 1058.577, 2413.860
2014.73803, 764.7188, 2039.261, 737.2811
3547.89013, 2794.153, 3578.109, 2817.846
1062.84802, 2453.610, 1043.151, 2428.389
1934.91857, 837.7717, 1907.081, 816.2282
3022.41772, 2855.873, 3065.582, 2854.126
1028.62597, 2488.768, 1009.374, 2461.231
2165.19409, 913.2207, 2140.805, 940.7792
2983.20141, 2906.750, 3024.798, 2907.249
1013.99957, 2511.249, 996.0004, 2486.750
1894.06066, 878.6952, 1869.939, 855.3047
3011.60644, 2928.490, 3048.393, 2927.509
993.055969, 2523.889, 976.9440, 2498.110
1663.97033, 1284.974, 1636.029, 1261.025
2968.61499, 2930.745, 3005.385, 2929.254
963.418640, 2626.678, 934.5813, 2601.321
1687.59594, 1175.304, 1716.404, 1200.695
2991.39990, 2952.000, 3026.600, 2952.000
989.947083, 2598.668, 968.0529, 2575.331
1816.79760, 1259.004, 1847.202, 1284.995
2945.40405, 2952.625, 2980.595, 2953.374
1004.15802, 2581.131, 985.8419, 2556.868
1864.42456, 1391.378, 1841.575, 1376.621
2930.80004, 2977.000, 2969.199, 2977.000
948.698975, 2578.057, 925.3010, 2553.942
1836.97082, 1431.367, 1811.029, 1412.632
2976.39990, 2976.000, 3011.600, 2976.000
964.171387, 2567.849, 939.8286, 2538.150
1812.93115, 1569.830, 1795.068, 1588.169
2952.60034, 2997.879, 2989.399, 2998.120
979.511108, 2547.102, 958.4888, 2516.897
1791.41210, 1557.101, 1772.587, 1578.898
2933.38183, 3023.274, 2904.618, 3024.725
874.447083, 2541.530, 855.5529, 2504.469
1741.53430, 1575.892, 1760.465, 1552.107
2945.86230, 3024.508, 2974.137, 3039.491
501.749786, 2623.343, 538.2502, 2618.656
489.572021, 2605.454, 524.4279, 2600.545
2921.05786, 3039.164, 2956.942, 3052.835
2018.80285, 1424.994, 2037.197, 1455.005
467.023468, 2590.383, 498.9765, 2575.616
2862.42700, 3095.023, 2897.572, 3096.976
2080.61523, 1502.220, 2111.384, 1527.779
447.308350, 2578.148, 476.6916, 2561.851
2815.97607, 3096.594, 2854.023, 3091.405
2142.41064, 1558.815, 2169.589, 1581.184
4105.58007, 1878.065, 4084.420, 1849.934
2854.40380, 3117.638, 2889.596, 3118.361
1244.38793, 1662.273, 1267.612, 1633.726
4108.64794, 1841.550, 4131.352, 1868.449
2832.02612, 3143.062, 2869.973, 3148.937
1231.15930, 1646.834, 1252.840, 1621.165
4145.46582, 1856.892, 4126.534, 1833.107
2802.60351, 3164.639, 2839.396, 3165.360
1207.81994, 1617.346, 1220.180, 1602.653
4137.88769, 1819.600, 4158.112, 1844.399
2807.40673, 3187.514, 2842.593, 3188.485
1191.07775, 1602.514, 1210.922, 1579.485
4193.79980, 1823.645, 4174.200, 1796.354
2805.00146, 3212.245, 2844.998, 3211.754
1173.92993, 1591.809, 1198.070, 1566.190
4211.59960, 1811.050, 4190.400, 1782.949
4969.51171, 2417.661, 4934.488, 2398.338
1160.55444, 1578.297, 1183.445, 1553.702
4241.80224, 1789.617, 4222.197, 1766.382
4566.12353, 2479.409, 4543.876, 2504.590
1353.38549, 1744.972, 1374.614, 1721.027
4289.07080, 1749.432, 4268.929, 1724.567
4474.79931, 2614.272, 4507.200, 2637.727
1339.24585, 1730.657, 1358.754, 1707.342
4275.12353, 1763.590, 4252.876, 1738.409
3525.30102, 3266.684, 3550.698, 3293.315
1188.19348, 2025.126, 1213.806, 2046.873
4257.67822, 1777.740, 4238.321, 1752.259
3770.89453, 3483.185, 3799.105, 3506.814
1307.03747, 1880.585, 1286.962, 1903.414
4083.12207, 1745.266, 4104.877, 1768.733
3756.08984, 3497.249, 3781.910, 3518.750
1324.50524, 1892.430, 1299.494, 1921.569
4099.81152, 1733.720, 4120.188, 1756.279
3740.90527, 3513.459, 3769.094, 3534.540
415.278107, 43.94849, 382.7218, 18.05151
4121.28125, 1723.562, 4138.718, 1744.437
3717.79028, 3450.772, 3692.209, 3477.227
3353.44238, 2487.219, 3388.557, 2484.780
3969.26367, 1182.049, 3978.736, 1215.950
3707.09985, 3550.237, 3732.900, 3571.762
3877.48291, 1234.886, 3858.517, 1209.113
3694.25659, 3565.005, 3721.743, 3586.994
3922.08007, 1367.439, 3901.919, 1340.560
3687.11010, 3581.578, 3708.889, 3600.421
3813.02539, 1284.220, 3794.974, 1261.779
3637.05859, 3633.287, 3662.941, 3654.712
3782.31958, 1309.233, 3761.680, 1278.766
3612.37182, 3658.273, 3643.628, 3685.726
3767.48095, 1320.086, 3746.519, 1287.913
3566.87744, 3714.557, 3591.122, 3735.442
3727.38793, 1301.726, 3750.612, 1330.273
3578.47900, 3698.084, 3601.520, 3717.915
3862.68408, 1358.020, 3889.315, 1389.979
1750.92590, 3093.303, 1733.074, 3068.696
1560.68298, 1251.018, 1525.317, 1220.981
3649.86206, 1345.173, 3674.137, 1382.826
1735.53918, 3114.083, 1714.460, 3087.916
1434.59826, 1654.715, 1411.401, 1683.284
3537.18286, 1481.213, 3516.817, 1446.786
1719.35876, 3126.379, 1694.641, 3103.620
1416.56958, 1636.443, 1391.430, 1667.556
3420.41333, 1378.647, 3395.586, 1349.352
1736.90136, 3116.589, 1757.098, 3141.410
1288.50891, 1930.251, 1261.491, 1959.748
3102.86914, 374.3035, 3077.130, 335.6964
1705.85070, 3146.652, 1726.149, 3177.347
2910.48071, 264.3301, 2901.519, 301.6698
430.754608, 2560.191, 467.2453, 2543.808
2384.68335, 593.4771, 2415.316, 556.5228
1831.43469, 3051.917, 1812.565, 3028.082
365.896240, 2502.363, 408.1037, 2521.636
2249.47509, 504.2598, 2214.524, 473.7401
361.923462, 2448.503, 396.0765, 2477.496
2267.24316, 489.9017, 2296.756, 454.0982
463.607880, 2502.157, 426.3921, 2471.842
2418.65185, 92.14771, 2455.348, 127.8522
1102.92346, 2676.503, 1137.076, 2705.496
2428.17895, 128.6725, 2455.821, 155.3274
1131.52539, 2627.266, 1104.474, 2656.733
2394.02978, 126.0254, 2421.970, 149.9745
1043.93872, 2474.599, 1028.061, 2441.400
1146.67138, 3221.775, 1123.328, 3250.224
1797.10949, 3044.423, 1816.890, 3069.576
2564.74316, 212.4855, 2535.256, 239.5144
1177.95764, 3178.325, 1148.042, 3211.674
1782.55065, 3063.595, 1805.449, 3092.404
2307.55932, 217.7861, 2340.440, 248.2138
4228.00000, 1802.750, 4206.000, 1773.250
1790.97387, 3106.469, 1771.026, 3083.530
1881.27002, 1438.611, 1842.729, 1407.388
4149.38818, 1688.726, 4172.611, 1717.273
1766.36132, 3075.941, 1747.638, 3054.058
1748.09741, 1325.117, 1717.902, 1298.882
4354.60302, 2218.767, 4455.396, 2305.232
4128.23974, 2172.557, 4049.760, 2265.442
2156.48535, 2931.198, 2255.514, 3014.801
1290.62341, 2651.668, 1241.376, 2608.331
2260.62670, 2918.333, 2307.373, 2959.666
2269.83105, 3027.520, 2340.168, 3090.479
1141.86987, 2564.840, 1198.130, 2607.159
2199.42822, 2865.636, 2244.571, 2906.363
255.587708, 2663.872, 220.4122, 2636.127
1269.03002, 2673.048, 1222.969, 2630.951
1777.05517, 2447.766, 1834.944, 2498.233
1252.93176, 2717.651, 1305.068, 2796.348
1782.85681, 2602.588, 1837.143, 2647.411
1673.12658, 2507.330, 1724.873, 2552.669
4388.85253, 2850.556, 4445.147, 2895.443
941.627441, 2644.627, 896.3725, 2599.372
1609.14856, 2452.593, 1658.851, 2495.406
3939.18579, 3494.998, 3868.814, 3493.001
4259.80712, 2013.776, 4300.192, 2050.223
1450.00427, 2309.470, 1501.995, 2354.529
3742.28906, 3663.008, 3691.710, 3724.991
4518.86865, 2954.254, 4565.131, 2907.745
4140.93066, 2257.357, 4095.069, 2308.642
1382.05993, 2257.298, 1437.940, 2302.701
1539.08996, 2929.577, 1576.910, 2966.422
2370.67114, 854.8767, 2323.328, 909.1232


filename=: 3.JPG, vehicle number=: 28 
x-pos          , y-pos          , x-pos          , y-pos
4184.55468, 2208.025, 4151.445, 2219.974
1917.71789, 3370.348, 1888.282, 3389.651
4223.22070, 2225.888, 4192.779, 2240.111
2217.65210, 2994.408, 2242.347, 2979.591
4522.22314, 1991.748, 4557.776, 1982.251
2815.07885, 3030.053, 2782.921, 3047.946
4656.88867, 1976.760, 4689.111, 1967.239
2789.26171, 2577.641, 2822.738, 2562.358
3206.04834, 2479.294, 3231.951, 2466.705
1189.43237, 3635.876, 1218.567, 3616.123
4803.12744, 1878.374, 4838.872, 1869.625
3564.29223, 2488.656, 3529.707, 2505.343
1660.66296, 3487.265, 1631.337, 3506.734
5191.71875, 1787.846, 5220.281, 1784.153
3958.48510, 2181.084, 3991.514, 2168.915
1813.63183, 3467.851, 1782.368, 3490.148
1850.25207, 3710.524, 1827.747, 3735.475
5171.84033, 1825.964, 5208.159, 1820.035
4141.23339, 2286.552, 4106.766, 2299.447
1809.59069, 3400.794, 1778.409, 3423.205
5348.82812, 1785.888, 5385.171, 1780.111
1438.21948, 3471.591, 1477.780, 3444.408
3485.81420, 2563.908, 3450.185, 2582.091
3710.45410, 2460.403, 3673.545, 2479.596
1534.14892, 3277.181, 1579.851, 3244.818
4468.54052, 2210.872, 4429.459, 2225.127
1620.55407, 3356.465, 1733.445, 3283.534
4276.07763, 2038.723, 4351.922, 2013.276


filename=: 4.JPG, vehicle number=: 193 
x-pos          , y-pos          , x-pos          , y-pos
2885.15356, 288.5322, 2880.846, 323.4677
1991.84924, 2049.778, 2022.150, 2052.221
5372.16503, 418.6896, 5401.834, 425.3103
2896.33422, 217.5554, 2891.665, 252.4445
1992.82336, 2031.156, 2023.176, 2032.843
5361.26709, 453.5436, 5394.732, 464.4563
2929.09375, 79.36165, 2920.906, 108.6383
1992.21130, 2002.382, 2025.788, 2003.617
5355.80908, 472.9762, 5386.190, 483.0237
2917.48071, 129.3301, 2908.519, 166.6698
2067.24707, 1837.197, 2066.752, 1806.802
5344.40332, 504.1423, 5377.596, 515.8576
3143.72900, 747.7172, 3102.270, 744.2827
2063.37817, 1879.788, 2064.621, 1846.211
5429.11132, 505.7792, 5414.888, 536.2207
3152.36914, 670.4038, 3151.630, 705.5961
2062.00000, 1917.800, 2062.000, 1884.199
5272.47851, 532.5935, 5271.521, 497.4065
3092.63696, 663.6035, 3093.363, 700.3964
5531.37109, 1795.392, 5564.628, 1790.607
2058.87744, 1960.199, 2059.122, 1929.800
5322.01806, 515.9669, 5311.981, 548.0330
3112.51684, 665.2069, 3113.483, 698.7930
2060.49047, 2307.606, 2059.509, 2344.393
5339.39843, 524.7764, 5368.601, 533.2235
3130.72021, 510.9002, 3167.279, 515.0997
2040.87500, 2214.999, 2041.125, 2183.000
5333.29101, 542.1682, 5362.708, 549.8317
3623.94262, 641.3057, 3644.057, 620.6942
2091.96020, 2344.799, 2122.039, 2349.200
5305.88281, 611.4151, 5336.117, 614.5848
3482.25952, 658.1819, 3483.740, 627.8180
2110.59643, 2507.359, 2075.403, 2506.640
5410.05273, 596.9434, 5445.947, 605.0565
3488.90966, 595.5662, 3491.090, 560.4337
2111.59960, 2483.124, 2076.400, 2482.875
5414.63037, 580.4146, 5451.369, 591.5853
3494.90844, 549.1607, 3497.091, 518.8392
2027.48669, 2887.207, 2026.513, 2920.792
5442.71484, 624.9746, 5407.285, 615.0253
3588.93872, 593.1564, 3551.061, 586.8435
1925.21069, 3037.599, 1958.789, 3036.400
5304.59423, 627.0372, 5333.405, 640.9627
3582.93432, 611.4485, 3551.065, 608.5514
1976.76782, 3119.358, 1979.232, 3082.641
5032.74658, 699.5244, 5067.253, 706.4755
3595.37451, 509.9670, 3558.625, 508.0329
2217.81030, 3025.392, 2246.189, 3010.607
5188.32031, 782.9865, 5155.679, 775.0134
3596.62622, 483.4096, 3563.373, 478.5903
2254.07446, 3007.711, 2283.925, 2992.288
5500.01806, 797.1470, 5539.981, 798.8529
3595.90502, 461.7396, 3564.094, 458.2603
2330.24414, 2908.602, 2329.755, 2937.397
4747.13330, 273.0234, 4748.866, 304.9765
3597.53930, 438.4616, 3562.460, 435.5383
2425.28710, 2964.161, 2396.712, 2981.838
3294.32812, 641.6480, 3291.671, 678.3519
3599.39209, 394.4797, 3570.607, 393.5202
2456.23120, 2947.400, 2431.768, 2962.599
3513.14624, 351.9772, 3514.853, 320.0227
1753.39331, 1885.497, 1716.606, 1884.502
3507.76367, 402.2635, 3512.236, 365.7364
1662.00622, 1748.503, 1701.993, 1749.496
3505.03198, 442.9707, 3506.968, 411.0292
1582.21276, 1682.270, 1623.787, 1683.729
3503.00000, 483.6000, 3503.000, 448.3999
1529.00622, 1716.500, 1568.993, 1717.499
3516.79126, 304.9542, 3519.208, 273.0457
1426.00402, 1773.358, 1457.995, 1772.641
3574.83740, 250.4165, 3607.162, 259.5834
1345.00036, 1745.875, 1384.999, 1746.124
3647.11621, 261.0747, 3678.883, 264.9252
1008.19958, 1878.876, 969.8004, 1879.123
3632.75219, 763.9253, 3599.247, 742.0746
897.601562, 1763.240, 934.3984, 1762.759
665.373169, 1944.006, 628.6268, 1945.993
5464.68310, 1772.744, 5501.316, 1769.255
4664.25146, 614.1536, 4651.748, 577.8463
712.593323, 1905.514, 677.4066, 1906.485
5386.64990, 1816.354, 5423.350, 1813.645
4570.60986, 722.3870, 4569.390, 693.6129
698.639709, 1805.207, 735.3602, 1802.792
5294.87793, 1791.727, 5333.122, 1788.272
4551.04150, 692.2273, 4552.958, 725.7726
543.227783, 1787.965, 576.7722, 1786.034
4788.40039, 1858.122, 4823.599, 1857.877
4532.50781, 696.0075, 4533.492, 727.9924
516.848816, 1756.367, 555.1511, 1753.632
4671.00048, 1833.877, 4710.999, 1834.122
4514.51660, 695.2069, 4515.483, 728.7930
305.903168, 1946.034, 266.0968, 1949.965
4601.60498, 1867.570, 4638.395, 1868.429
4492.37988, 696.4055, 4497.620, 729.5944
71.607498 , 1844.694, 106.3925, 1839.305
4713.19970, 1992.936, 4674.800, 1993.063
4475.19482, 705.5203, 4478.805, 732.4796
1949.52819, 3667.538, 1952.471, 3632.461
4493.59912, 1994.188, 4458.400, 1993.811
4459.78027, 817.4642, 4472.219, 784.5357
1959.39440, 3389.988, 1960.605, 3358.011
4326.39892, 1996.180, 4289.601, 1995.819
4457.55517, 706.6726, 4460.444, 735.3273
1889.02490, 3299.001, 1928.975, 3300.998
4313.40673, 1862.513, 4348.593, 1863.486
4481.76074, 816.5983, 4494.239, 785.4016
1772.92675, 3271.853, 1737.073, 3280.146
3436.51586, 2383.393, 3437.484, 2346.606
4502.08544, 814.0020, 4513.914, 785.9979
3131.40136, 3723.723, 3134.598, 3690.276
3433.50293, 2151.393, 3434.497, 2114.606
4542.81005, 812.6230, 4581.189, 811.3769
3258.51391, 3005.001, 3293.486, 3008.998
3437.75561, 2088.598, 3438.244, 2053.401
4585.82568, 742.9896, 4624.174, 741.0103
3340.16845, 3042.552, 3331.831, 3073.447
3438.28076, 2033.784, 3439.719, 2000.215
4712.76025, 787.7982, 4713.239, 754.2017
3362.98925, 2925.680, 3355.010, 2958.319
3445.00000, 1940.199, 3445.000, 1909.800
4733.12744, 748.4216, 4734.872, 783.5783
3371.04711, 2890.567, 3364.952, 2915.432
3453.00000, 1867.599, 3453.000, 1832.400
4754.39746, 784.5896, 4755.602, 749.4103
3378.07690, 2830.640, 3375.923, 2859.359
3451.24780, 1824.598, 3450.752, 1789.401
4833.19824, 797.7506, 4794.801, 798.2493
3401.92456, 2674.885, 3408.075, 2645.114
3452.50195, 1772.191, 3453.498, 1741.808
4826.59960, 817.8817, 4799.400, 818.1182
3331.65136, 2524.626, 3368.348, 2527.373
3460.87744, 1669.599, 3461.122, 1642.400
4830.59960, 854.8806, 4803.400, 855.1193
2680.89086, 2673.554, 2683.109, 2646.445
3463.87524, 1465.199, 3464.124, 1426.800
4751.45703, 840.8547, 4722.542, 827.1452
2786.58520, 2486.722, 2751.414, 2485.277
3463.75170, 1503.397, 3464.248, 1474.602
4676.58007, 871.9479, 4673.419, 824.0520
2711.63012, 2289.941, 2714.369, 2258.058
3471.63476, 1300.796, 3472.365, 1267.203
4654.49218, 873.1936, 4653.507, 834.8063
2124.12158, 1041.199, 2123.878, 1010.800
